transaction_id,final_amount
45393ed7-5475-49d3-aec3-6b1ae8971bec,76.0
fd61f01b-2283-422f-b93f-d46297c9fdf8,78.0
dcbca2b5-261e-4628-b105-b45034e13940,78.5
b7e33404-8a9c-4a3e-a2c9-e6547baa9571,77.0
5df0ddb8-4086-4531-afe2-3fc2db6797dc,75.0
a66e746b-ff81-41da-add7-4e18994dceb3,82.5
1ae41cbd-c799-405b-ac55-e765c971810f,81.0
e3168a70-176b-4130-884d-2093a334c5da,78.0
ea424a5c-2d31-4ecc-8a90-cbb14ea6bede,75.0
badd2e87-6e16-485d-bd92-fb3bac7ed3fc,76.5
99d36dbd-5756-452f-87df-302afcaaed66,75.0
e0b24636-9d2c-4a5c-97bc-f781f900810c,75.0
b0b22d53-81f6-441f-b51d-02339ddebd4c,77.0
6baf674f-a7a7-4f93-b273-8c99e98aead5,87.0
e8d6c63e-90f8-4e8b-9864-b830591a1277,82.5
d2e0d579-5b3c-43d4-90d9-1e2d81997c4a,77.5
23393adb-1ea2-4dca-8d02-d01809000e4b,81.0
74187daa-5ce4-483c-9305-1e339465fd06,75.0
f8803a25-292f-4278-85f6-76d2308f24b3,81.0
e801d36e-efb7-403b-922a-520e92743585,75.5
43dec6c4-cb01-449f-a622-487370d816eb,75.0
dde26e43-024e-4a35-b25e-9a3b6d538bda,76.0
13309379-d1dc-46c5-a6c4-5cd8167d27de,84.0
b31d9e70-640f-4758-931c-69339333e2c1,78.0
dab71787-ffd8-4291-a5f6-9086242f7919,82.5
7bfada58-2f15-4561-a6e1-7677ef84e2aa,77.0
e7be5007-b920-4bb3-bbca-8a937dd2f5df,81.0
3376b17b-f65e-4e17-b48e-90061f862734,85.5
6310fd67-0b2a-440b-9798-37f6b924e6de,84.0
f1d23a52-1535-4b5f-a5d2-b74eb2e17f18,78.0
076dea7b-7205-40c7-a1a4-9398fc8e0b8b,76.5
aa9bece8-b190-4fb7-a96a-f76ecd3665da,84.0
88ce3564-c5b7-4fc9-b0ef-c69eecc7c3d2,82.5
ee6f8a56-de68-4746-a7f7-6c7ee21481b5,85.5
a1a2b493-5221-4a0a-88ec-dd309ec5ab6a,75.0
11b0e4f7-b3d5-441e-bb6c-073d09447e70,79.5
342e4cb5-b27e-422c-aa3a-0b1dfb8c09c4,79.5
dbecea72-08d4-412b-bedf-1a3e8960524b,81.0
b067c8bb-d080-48ab-a12d-2b1716773b1b,75.0
0134327e-8d7f-427f-818e-c61be9db72e7,79.0
bceda80b-0cb5-44da-8341-4db40d5931d8,79.0
f95c4c40-2074-4a19-a928-63f2125bfad8,78.0
989266b1-ac9c-4f3e-9976-0ee9fd9c4540,78.0
8f67abd0-f204-4408-bdb9-1c20c9dbd3d2,76.5
6fb77322-bb4d-4fe4-95d2-e10728223e1a,75.0
f63323a4-e573-4616-841c-63c823457ee9,75.0
7cdd041b-d68f-41bd-8441-688c26ec5aa1,78.0
58198b89-5b1a-4b3d-b900-91fbb9dcfcc4,75.0
24be3d6b-09df-4d8d-905d-30f7b77533ac,81.0
e0b4af2e-08fd-4ea9-906c-55806be2baa2,78.0
0fdc3003-3563-4aac-ae20-9726c46aa0d3,76.0
6eed547d-ac7e-4c16-b30a-420cef2aab23,76.0
7c4dd18f-696b-4a9c-b590-9be559a2a3eb,78.5
2fc86e3d-20d9-4e45-88b5-e30b368b2fa1,78.0
dcbaa91a-7897-4ce0-81e7-b68b1212f137,79.5
1c9ff01f-165b-4aae-9f78-5da0b96bfa0f,81.0
a231f329-9189-4d41-93cb-6726763669d1,79.5
ddb621ad-bd2b-4785-bf4f-b4ece665a53b,75.0
b544e961-7fd4-49bc-b903-10fc415aab78,75.0
4c8578f8-a6ea-4425-b531-8156cd6feb14,75.0
4b101432-ee60-4fde-8afa-b1a65910e372,75.0
b70fddfd-f69a-4840-859c-4ef6194e93a2,76.0
350930a2-8406-44de-b982-a07f3d87c3f4,79.5
404ff64e-20da-4b16-a4e9-79d0c3b1ee9b,75.5
1355c37e-8c91-4dc4-a2b5-dbc201b26852,81.0
9587be38-8c32-465e-9d17-7b8cc11a9ecc,84.0
e8ff4e6c-c2b8-4d63-89eb-43824314a328,82.5
453d4523-ce76-46fb-a46a-b596c22d2304,75.0
6ceb096a-1d75-4ea3-b3df-6489ee61bbf1,78.0
27ed9ade-d2f2-4b82-aacc-7f0ad2013d7f,76.5
7f837b62-ca10-4d83-b6a6-c4940e533f18,76.0
4d48eb56-707d-495c-839d-71826e383470,76.5
93148170-7893-40d8-8b4d-dd9c9339617f,76.5
d4d74fcd-0162-4441-8bcc-864db71da072,76.5
3c734df0-ec45-492f-83fe-0df1728a7afb,78.0
d1f4de26-f9fe-4cdf-bf3d-352298011858,76.5
77ad24da-a1d3-4932-8692-5258e702c74a,76.0
b794f44f-dbee-4d99-a986-b30e22aa2f3f,78.0
2b3784a7-ac60-4f5b-b763-89d58b38f150,75.5
65859ce3-952b-45e7-a41b-98eec95da3c7,81.0
22309771-df92-4b32-a7ed-07b7c35a2b5b,75.0
431fd18b-26e0-4c9d-8715-58eba88eba5c,75.5
31af179f-ab9c-4a07-8022-f1b13d8d16a7,81.0
7dcdbc05-f3b1-460f-8edc-987a5d7038dd,78.0
da99c80a-e9af-43f5-a977-ad9a818381e9,77.0
d9c4d19d-f3b2-4bf2-8b07-f5af4d990347,82.5
3797c2bd-78a8-4ea1-8bb1-4278326ec367,81.0
7114752a-6921-414c-892e-d191f9e0c3e6,76.0
07a0f5e9-4349-4c9b-a769-6c45ed12d0b0,79.5
52272912-d814-412c-8758-a733d685c9b1,77.0
ec0804ce-ffaa-4dee-9424-54dfdad23320,84.0
1a53d668-7c33-4bd2-bfcd-6fbe52aae529,87.0
cad3e087-e77f-4a87-b423-ef2ff953cf39,75.0
18712be4-02e2-49f7-9546-5f8a830ee061,81.0
3ad8178c-e2a2-4c34-904a-09a6330ce4a0,85.5
1f337767-df57-41dd-a74b-faad1aff7fb6,75.0
b1c1c1bd-08cb-49f6-b7ec-eec17db29697,76.0
034117c3-6df0-4a60-a407-4ec8d0781f46,81.0
86f2b21e-9cbb-43da-a926-0b6eb13efe6b,76.0
5f5d87ad-a4f1-4090-8a12-caeba8f486c6,84.0
5c8172d1-fca5-4294-ba23-c5a98f7dfb41,78.0
ea384a0c-35e2-4fd3-9749-96773bf6ea5b,87.0
2731f8d3-7432-4adc-b6ef-a82bb379aef1,85.5
be9ec256-a1f1-4ed0-8403-1c5e8c249257,79.5
01ddb883-acff-4711-acd0-668196e412dd,78.0
855ad4fd-a324-4836-9761-b63a8c71d64d,84.0
57b1499e-4f9a-4610-b00e-f034e1e57f39,82.5
4eff1bf3-ba05-4c1b-8327-687496f7d1d7,76.0
75fb61a9-be31-4b43-bc44-067dfec7ec1c,81.0
2399f079-37a8-47e1-8eee-ec516d7e8d86,82.5
f73a186b-c391-4c16-8cd2-d6111e45d36f,84.0
afd67f7f-707e-42c9-ba84-9416c99dbb7e,79.5
51ed991d-22fd-40a4-961c-1f9472ab9da6,76.0
f762412a-69a2-4847-a877-9f59c0c33657,75.0
fbed9569-1507-48c7-8ac9-8a8f7292d175,76.5
d071b75e-9de0-4443-a1f0-f92bfda3a5b3,76.5
e4cb2896-225d-4cdc-b913-e24c0e361db8,77.0
17885797-765d-48a7-bf61-304c109618b2,79.5
cede3115-14ac-460d-bc87-bbe8a89c322e,75.0
a9205400-dc61-469b-b479-3a55ed9a1804,84.0
83284dac-e3ce-4c98-8549-d5dd26b78421,82.5
b91620de-590a-43b5-a91d-15381f37f5e3,81.0
d4bdddcc-6fa2-49f8-8e0a-01515dfadd12,82.5
86657487-a243-4f48-b43b-ff9fa5843f26,75.0
31d5dd67-be68-41f8-8a5e-355675d92ab5,84.0
1b808a8c-e007-41ea-a016-48f23af91eed,79.5
d0b564d6-e406-4bc1-bc0f-aae758842cc5,81.0
3f26a8d4-27ff-47db-bba8-68edfa73c6a5,78.0
d8eef225-bba7-4975-b413-d5583c0067e4,82.5
dfe6ee01-835d-4e29-80ec-af93144352f1,75.0
72267318-0b3e-4ea5-815c-4f621d068f1d,78.0
c3942b94-f4aa-488e-a943-301da619e566,78.0
facb6ba3-1cc4-4007-bb5e-b9a2ecb3699d,75.0
5d9b5d74-f634-4cb5-be0f-966723750d04,76.0
784e52bd-de80-444d-ada2-5e99e93141df,82.5
1fc2846e-3498-4e9e-8334-cdb897992197,76.5
e89eb110-068f-43bf-9d2f-1e8b61cb7d46,77.0
1357ca72-d4ee-4604-9e1f-9c2ccbd87b95,78.0
ead1145f-203e-4bcd-8c09-1e3bc27b4222,78.0
0d3a1cef-db93-4d0c-b607-0142555f4d65,81.0
e8962f4a-124d-4824-a2d9-3e9e3a96f169,76.5
51dd8e3b-022c-4540-ae42-4f83dd9c67b3,82.5
0216ce36-2159-41fe-971a-395873859413,79.5
18c12c93-814a-49cc-8cf4-58b46bc3ab61,75.0
e20a4003-9360-4462-8c6b-0dc12698c896,78.0
32656b7e-252e-44a3-96b3-a89a63a9ae0a,76.5
2f5a1fcb-c261-48ea-b2b8-63d976244d02,75.5
73895339-dc5f-48c2-b5ff-5f0f280c653d,75.0
b4ee7e80-1ddb-4c65-8bc4-049c342d9c87,85.5
89d53179-97cd-42cf-afa1-ac174143943b,75.0
b3df2869-3e20-4b5a-a4d7-f785171088e4,78.0
442413be-0e3f-465f-a53c-087cea92076a,79.5
335cf32b-3754-4edb-a664-1137e0a5d4b3,75.0
bd6cbddc-0972-45f0-8c74-c140b2340380,82.5
adaeb8b0-ca6d-4e2c-a1b3-cec00c0a6245,75.0
e77a7b46-6ab9-4840-bf37-f9967fd18921,75.0
9dda6844-b28d-45ce-9c85-74284715a020,75.0
7daa1d34-7289-4ceb-9054-4fa28d179a62,82.5
6ed5231b-c419-44d3-bdf8-8c088c113073,78.0
2a48740f-e378-452b-a13a-6fc246507af6,75.0
2ef51175-6e3b-419a-9eb4-1f90aa1485b6,76.5
a59a20e2-6b06-4bab-a4e6-a794f8f60de7,78.5
fe81b2f8-cbf7-459c-8785-1df8c50a330d,75.5
748b352a-b264-439a-879c-2073892ba7c4,75.0
5a0c59f5-8b77-4db3-9769-a6d59200ff3d,75.0
820c2dc6-ea37-43cb-8c35-c6118c221b30,84.0
c7f0d608-6b63-4a83-843c-8e5be1c64bca,79.5
ec019d9e-7ea7-46c0-861f-eead3415a1d6,75.0
05f7ed48-6378-4a57-bf23-525b1adf8d37,75.0
16f06911-8922-436a-96e4-1b221b046f51,88.5
a44740fc-2ffb-4919-8d50-b92caecf01a3,75.5
f18f46b6-4cbe-4f31-8b45-a846d07af56b,82.5
a1d2a0ed-4839-4ec3-8318-8445cb72b186,76.0
e1c59ab8-2244-4f78-9801-2e19fc3e8978,75.0
87f74e07-bb82-4bd6-a35a-fb61e6f41bca,78.0
1e3a770b-0fee-4422-a032-fa4c66046780,79.5
056524d2-6a2b-45ad-b1d9-08762ce2655f,78.0
a866110e-b281-43d0-91b1-d35a0fddf857,75.0
57fc53f7-0058-4149-a7cc-def094bb11a0,78.0
5b730907-48b1-4023-a67d-1440d709dd6c,76.0
f2660f65-a7db-4f02-a570-53f4751271f6,79.0
b28fedae-a93b-4c71-abd9-51a89155e7d1,82.5
1f192faa-b4bd-4183-9676-2ffc1c62a817,81.0
e08ca07b-2c01-4ca2-8a83-9337d05466e2,75.0
d89f8411-bcd3-465d-869a-3f577d6ab0e1,75.0
3bdab865-7023-4e27-9001-be3b4760560e,78.0
f2141503-c272-4156-863b-37d1a9d3ec7a,79.5
f01747b7-cae7-4379-a6bf-129ad93d4f35,76.0
c5a1c6a8-d02a-41d1-9164-f6b989aef77f,87.0
497ae847-4e59-44bc-8a45-050c0bc7f811,78.0
6c4b77e6-fcc5-49e2-b883-42f4798e258a,78.0
0de1d9fd-52eb-473b-bbd0-f3ad0b51b617,79.5
df426fde-b333-431e-a3f3-2ef20950fc3d,75.0
0750292d-c1ab-481b-a479-bbee0d9f7d51,78.0
ce534b0b-85bc-49b8-b06d-80935e38f23b,76.5
8fd930b7-7811-4a92-9a1b-b50dd1f1a2dc,75.5
6992bad3-3f62-4526-b8b7-cc983254a9ae,76.5
386f338c-4795-4260-92b3-d47e9c1f908a,82.5
2c88056f-e3cb-4795-aff9-0f31010e9ec5,75.0
cbc2589d-6e42-4b3b-98c9-584af43d9953,80.0
0d7f7fec-3e56-4b0a-9c33-f38fc558fccb,82.5
4229e26e-eed3-4fc9-a3a3-2eb44edc0805,75.0
5b5a6aba-a70e-4553-ab5b-80db49bd6842,84.0
d995e51b-e8e8-4484-9340-fac21322de60,76.5
5b7cded3-425f-44ca-8411-7289c5a6d0eb,75.5
c1e42b16-0894-468d-b712-6e4038381f27,75.0
65eeb99c-17f9-49d1-a051-fe4185eb4693,79.5
0950bc9d-f913-4896-b76a-cafdf3a9b78c,75.5
2a4d82a2-9677-4841-aa3c-19f21d6eb096,75.0
07681820-e76d-4d6e-a4dc-17025510772a,84.0
1909a5c1-1b8f-4d98-9067-d43eb27ce4ec,82.5
c04fe69f-7081-4ae4-a226-929585218200,76.5
454e00b8-0d3f-4deb-9c9c-45ccc2fbeb82,81.0
601cafd1-2533-4de4-927f-c582872527ac,75.0
f87e83f0-9b9a-4c98-833b-a2060ef79277,78.0
ac058db8-2f59-4151-8e9a-54826c0831ba,84.0
27fd2273-6f46-423b-bfde-30b8da03f9a9,76.0
7aa5849b-5a47-4b26-801f-634cfc77f7bc,76.0
1fb6b343-58ae-4157-b486-05ba2bb1c0ad,77.5
394498e2-92c4-48dd-937e-a71dd721df5b,75.5
60dd1402-3d83-41d7-a4c3-8eee01325540,87.0
6c8c590f-f40b-4f08-a1c1-f61abc9df2a2,81.0
684a36a8-2d89-4dcf-8aab-b95f52319cd4,77.5
9aaefe01-52ef-45a6-8745-3d78653d0c71,76.5
667a7c05-4532-4345-ab55-6d4cbe438c61,78.0
5f1fe937-e262-468b-b517-2f115e08384f,75.0
93784e59-bc2e-464b-aec0-9f7ccd31bd3b,78.0
b3c0af49-7225-4f0f-9e00-6f509d81ccfb,75.0
e4527473-e19d-4262-8d5a-c348975bd5c5,79.5
6a780218-0cda-4575-b071-fb5c214a6a3c,75.0
09d40f8f-0a66-4df9-8ca5-5cd2c4cbc281,77.0
a1391b79-5bd7-4b2f-9f6b-02343789a5a4,78.0
a3025400-8971-43f2-b48a-7bcf120c0071,78.0
51e9246d-aa2a-477c-a154-5554a634b316,82.5
f023d220-f136-408f-913c-363565578454,75.0
6c60852c-b7f6-4684-a360-169c1fcedb19,75.0
ebbe7815-72ca-4936-b315-cc8942d4ed8f,75.0
e461030a-0381-47e6-b97a-bdf6f77eb760,85.5
fb498341-dd92-4f82-bd41-d1a76406cbf3,75.0
56bd5217-bdf0-48db-9fa7-b7b0ae03cd29,75.0
fdf7cab5-c05d-4f90-a3f7-6e57bedae05c,84.0
4e2b9983-5ded-4c42-a56f-c2ab8cc76e30,75.0
54fb464e-9f99-40be-a93b-c5410587137f,79.5
c538e58f-c46c-4385-be89-384977e7bbac,78.0
2fbddabd-6336-4b24-a7a7-2ff23654ec0e,81.0
df69b234-ad13-4eb2-bd9f-d6525ad86b64,79.5
45f16e2e-a10b-420d-bfb7-c826cf3510e5,76.5
295e1503-c626-4e14-bdc1-768e9efcf434,75.0
aaaaa1be-d120-482e-b6c1-ff466eca2fd0,78.0
94d7a5c7-9c9b-4585-ae53-b3606f56152c,75.0
ea223992-eaed-4036-9854-6e12b6a1ed11,76.5
203b1e78-2504-416d-a149-6d8abb8ee1e7,81.0
0669c79b-fe0a-4780-8705-c27c11f3b22f,81.0
b5c01a5b-a84e-4345-a1aa-b7447e1d02e8,78.0
a578dc0c-b127-4447-94c7-d8389332abcb,75.0
f1818748-8a7b-4846-ab5b-8338d675a74b,75.0
75225ca4-4a5e-4634-819a-ef32f2c4e99b,78.0
cffd0861-763e-408b-91c2-374e95f28c16,81.0
c26d6736-7146-433c-ad3c-a9589388f9c8,81.0
a5aee02f-4f15-4836-9843-52f0e3652823,75.0
e7b42a1e-2231-445a-b4da-31b1533ce79f,87.0
1abb82ce-3c30-482e-80e1-3610e244c96f,82.5
d9f97db4-9ade-4114-8011-1881fce8f935,75.0
bd5a98ea-9d03-47a4-b8d9-241efe9bff79,78.0
450a3478-6a4b-4b96-897b-3af570eb0d5a,78.0
233c9609-2b5f-42cf-b41a-818dc832d45f,75.0
5a2aab74-7077-45ce-b75f-39985e0054da,75.0
a02ecd1f-f98b-40bf-a211-8a264baef65b,81.0
b7a3dad1-d249-4a48-ba62-578164a3a041,78.0
890cce3b-3786-4a3b-ac16-0534e5c12c13,81.0
c585c082-ee59-4934-b270-1ef1393f10e3,75.5
290ba790-4fc2-4dcd-a1d8-0c3761e830e5,75.5
835fe5ea-eee5-4723-b4ee-3a1bb22774b4,78.0
11ae9979-3410-45f6-8ddc-f06d4c4c6b73,76.5
2414e63a-4c45-438c-8249-a70f6a486ca6,78.5
bc5a59ee-c5b7-4630-b504-e6e468894f81,75.0
186073d3-3971-42e2-b481-a4fa231cf48d,75.5
81e1edb3-6d90-479d-b58a-38c2fa6dd91f,76.5
dfcba742-6ab5-49bd-839f-cd846e563733,78.0
142f82f5-6a12-4aee-938f-40037b14efeb,76.0
51612b6a-d90b-4162-83af-54e62d018dc1,78.0
b7cd322f-84b7-4ec4-9a02-56772dda9e9e,85.5
42be5481-8e07-4196-95cd-a7da29934d84,79.5
b2026d2d-fec8-4d95-aa1c-1f1162d1fede,78.5
83b7affe-65dc-4d95-a232-b093ec26ded6,76.0
66f34db3-b16c-4e20-9b2c-60079aaa83cd,81.0
e1034c56-c2c4-45e6-8a61-0b98a5041bd8,76.5
249d977f-58a5-4a3a-9fe0-5f7c81dc6586,85.5
584de33b-5134-4057-a785-ea13db4a2c6c,80.0
8bdaeda8-25db-4ff2-b449-9790b8cf985b,82.5
0fd7a35d-7060-437e-a988-589cf4823327,77.0
a5cad286-3440-4a68-94c2-434cefc71801,75.0
c940dbd4-160e-43aa-8085-dfc3b3e143ca,75.5
6cffb109-a59e-49ac-9e1f-2329de2024da,78.0
ae70e871-173a-4132-9e7f-8db6d800aa34,75.0
d558acf7-5e6b-4ce1-a9b4-25df8967e903,76.5
b503416d-8693-4c79-9cfb-19d04d903177,81.0
5053dcfa-303b-4a20-aa37-96eee2ed0004,79.5
f3981c3c-0bd4-4b98-aa62-fc199c5100b5,77.0
d81079df-be8f-49da-a4c3-1272d4e7ca23,78.0
91ea600b-1324-4efa-a363-b4949cf9189e,75.0
36b3bdc9-1305-46de-b445-85ae47f76614,80.0
773cdc75-e657-40b3-8d80-f027833a5a60,82.5
b061314d-5df5-41f4-8a94-08719dafa08d,82.5
4d9b977f-3658-4339-9cfc-539d405db3ed,81.0
d631057e-1d2c-4721-abba-1edba172211d,75.5
05de50a6-919b-4c68-b121-cfbf3ed56b20,75.0
e2450ff7-0894-4b92-a69a-9a6adc88e17f,84.0
329faf3e-7fdb-4978-9b69-e84156823749,84.0
ae433a47-57f4-49ff-9c1d-5ba5e462f00c,75.0
73d5eb8f-35d0-49ce-9207-46676aafac5b,75.0
fede0a4e-f6b4-448f-812b-0af6b19b230b,78.0
aa962864-a107-4402-86a6-baffc9c2aa8a,75.0
de1fec8a-088b-4cb5-ba48-dca45d88e392,76.5
f757ee76-4761-409b-9586-d4fafb2bad48,75.0
a4c5c7aa-63dd-4de8-b07a-1c4c1a97b109,85.5
4166503a-0da1-4549-8526-973b18e2df27,75.0
d530ccaa-c1d2-47aa-9bfb-e84429491e8c,75.0
431b76c9-48bc-44ea-8513-7dccd40200f3,79.5
a8cddb8f-12e4-47ac-ae2a-4fe9ad3a07aa,75.5
e1a36d25-0cd4-454a-aff3-3e9397eda9e6,82.5
39308439-9646-427a-a103-6ae011bfb12f,78.0
d2d517c9-0e49-4e01-9c8b-755b13fc8f50,76.0
fe105dc6-b860-4b58-9199-0ba51db3a6fd,87.0
54a6371a-5d7c-4cfb-b04b-de0cc774954c,78.0
3a243e47-5193-4b9a-9673-aec93a0c9156,80.0
0ae66be7-cd01-4be0-8ae5-35ab5c20337b,81.0
b0d98c6e-c502-4236-9042-8278ac29629b,75.0
ca0cc20a-1a97-46b9-b1b1-ea51e73ebfbe,78.0
f71cc9ef-da08-416e-a4da-e50bb282ad6c,75.0
48b1a5a9-c9f1-4a94-8e24-9403779cee3b,75.0
09a2314e-f082-402b-9c4e-e0dac880c8bf,85.5
e052bfdd-4597-4f37-b92d-0026c26096b8,81.0
46feaa45-1de3-4f62-8f02-a9d60cbe50d1,84.0
ba65769e-d429-449e-a71b-054446d3e3a1,79.5
77093cd7-f3df-487b-96b3-39a92b28e926,79.5
1df02c92-9593-40b5-b628-6edf3cf7546d,75.0
0df4da3d-ba5c-464c-aa88-385ffa6c9c1b,81.0
c8f429b4-6147-4e7c-b10d-b6b9867479e2,75.0
fd9c66da-b909-48dd-beee-ffae37e45b52,78.0
14afc7b1-69c1-498a-ac07-f5522088445b,78.0
70914090-66d1-4dc1-ae59-2bf51fbccd62,75.0
658657bc-45a8-4c50-af93-2122ebfdaa8c,78.0
714bff77-d28e-481a-a13f-b3e75d85c7b6,75.0
ce33cb0b-9b67-424c-97cb-87fa3c90117c,85.5
b5831885-311e-4f99-a41d-4a464737e57b,88.5
6d5ccbda-6f39-4721-ab2a-11de89a57c7a,81.0
30197912-a277-4591-97ce-f826208d3f9f,75.0
50df6d80-8646-4535-b3ae-f174731d34e9,82.5
a356c70a-0af2-4002-810d-69afe1d22673,75.0
5f8bc12a-7d02-45fb-bdde-b98db5037a8b,81.0
d2020781-9ebb-4cd6-bd0b-f72123cbfd34,76.5
a4204aab-ee19-4eb5-a83c-492e2d9d401e,75.5
7b6097f0-c6d6-44c6-a967-86a1a76eca3d,75.0
e7047961-b44a-42bb-8cd1-36b6e9607f77,75.0
5c7ef641-a01b-4cdf-8ce8-f159d84aba67,76.5
3b79aec5-e9b4-42d0-914e-18cff07d198a,78.0
5cedf3eb-9d87-47ec-bcb1-f97d1dce319f,81.0
b9135fb0-5164-469d-b3b9-3c008631f38e,81.0
0502c887-3222-4cf5-8a98-dd5336356a4f,84.0
c2aca8bd-e114-42c3-a138-e88a494c19bc,76.5
9a1e9e65-0577-47f2-8a70-dfca9b85d4b1,76.0
0db44ee1-5dc9-4904-8b24-6a92a1959e2e,76.0
6030501b-690b-4b49-90d1-3921ccda06ae,79.5
e18c4de4-c371-4438-ab3d-c371612908e0,76.0
af9b9e70-6228-432b-b905-6eb4f01ed538,79.5
aeacf759-349b-4008-b0d0-faf6fc7c1222,80.0
32a6e59b-1d69-4738-a5d9-d67e39a628a0,82.5
872086a4-ebbd-467a-9cb9-c3058b5a1949,77.5
84ac8b82-4dab-42bb-8e20-0e18873d5f99,84.0
39524da6-0eba-4dcd-aa8b-5915d8d42900,81.0
0fde024c-cddf-4c6d-9a10-5c4dc7c3356a,75.0
d6b44025-55cf-49d8-bada-b734ffa3253f,75.0
52a7c910-5363-4f1d-b9bb-d90c293b16a0,75.0
32add859-67a8-4ce1-b054-6a246ba9c02d,76.5
05aa5dad-a05d-4ea9-b072-cad7e62be9c1,82.5
d3949236-f21a-449e-b81e-47e4b7007f11,76.5
5adddd7c-2e0c-4d24-a265-ba9c971d7678,75.0
a01bce12-852f-4740-b6db-a939402367d9,76.5
7f9b8699-056c-473c-888c-e818f60eb88b,81.0
cd7864b7-a277-475a-ade3-87e66a0f43ad,76.5
955ddba1-de80-4328-8960-6f6d9ad4a2f5,81.0
b423ab92-8069-4cbf-940e-3ba24377fb7b,84.0
671539dd-1658-4233-877c-48b56a74731b,81.0
d27aecd3-64f7-4863-b823-54e0b23ab96a,79.5
a82eba89-4a23-4209-adf7-8c50c73f81b7,78.0
40ffe54f-61d7-4054-9948-2e158c519a90,78.0
fd0b9054-9fcc-4bea-9754-ff7c50fa7ef6,87.0
36da2ec7-c6fc-4205-ada1-fb3bb1e8c9ae,75.0
e2b143ff-579c-4a4e-b6b2-31778f7dd073,75.0
1538bdb5-741c-4bc7-baa3-561c54e9f5f2,77.0
abe5cfd5-1b5f-49ba-9fec-561cccdb2b88,75.0
29364c4e-c753-40ac-a21a-370e3ddf7bea,77.5
ad3286b3-99d3-4404-9be0-bff94733a077,81.0
449252e1-bd53-4839-a8f1-889267810156,79.5
14ef3899-a1ef-4659-a211-dd0e6b402912,77.0
96d53dfc-ca1f-49ec-80f2-9809a215ddae,75.0
a72851f2-759c-451d-9c50-74572d35980e,76.0
ad202ea1-fa66-42c7-8475-36300541c47a,76.5
d1d9ff3f-fa68-44dc-86bb-9a0ea879e4c6,75.0
36fc0df1-2fa8-431a-83cb-5ebc96ca40c6,87.0
26b8a9ff-fbd8-458d-ac91-0bfaead61f8f,84.0
52484628-2005-4a13-9228-59705ed38c1b,75.0
c705876c-e271-44bb-8ae0-ed6de594cf5d,81.0
bb4e3910-c0d3-424d-87af-60bd550204c4,75.0
7371162a-1e99-42da-8d16-7a74fcefdbba,82.5
74125502-53e8-47e6-b178-9807682746e2,75.0
eda91096-eee8-4bea-b8f3-1bc76dc964bf,77.0
fd105603-1b8e-4794-a65b-66621b4303ad,75.0
42c3491c-b45e-4ca8-b666-3e6f9067b15d,80.0
926786ef-a7bf-4bd6-9131-20dc816f38f9,82.5
3dbd38b8-6f46-4782-b70e-0ef2b03e2e53,75.0
2b28e1c1-f5ba-4ec2-adcb-71f4cd803708,82.5
79c5e95f-da2a-41f6-b45a-95a484bce9af,75.5
b01b6d76-ddbd-43b2-bcf5-38974e02d903,79.5
fe9c04d5-2a55-4350-899a-a7da21f35922,81.0
626cb7fe-b267-4857-8341-2eadf43978ae,75.0
24d82c00-0c04-42e3-b1ff-f4f9ae24fabd,85.5
5d17eaab-5ee9-4d65-8a97-bc308f3e4ddc,75.0
22b2eab6-2497-41a3-afb7-340e1e1f605f,81.0
2918c1d6-6217-489a-b8d0-3f13f01fceb9,76.5
f563c3a1-7f7a-416b-ad3e-cc86f19acba6,84.0
a9d6c6df-d34a-4298-a435-a75e14c635c6,75.0
43c474a4-5731-4e72-af7f-164cf7618beb,75.0
4c5bfe1c-160d-4f1d-977d-6511834d851f,76.0
26730060-f807-4a29-a11c-072608f5898f,78.0
c181bc30-7bc0-4db8-98cc-437338648a0e,81.0
3be9c9ab-d822-4aab-b6cd-f16cf504f471,79.5
a7f36d8f-bfe3-40ef-aad3-dcff3a91c991,75.5
cc07d2e1-d281-4f94-bc9b-5adbc39c276a,75.0
f70f89ac-47f9-40f2-92db-c966e187877a,81.0
8019a657-baf6-4794-a989-80e8179d1c2a,77.55
9eed3eea-5246-4426-8eba-7213f05dd9b0,76.14
ced8c1c0-b749-4a49-802c-debbe0aa437f,76.14
baf3580e-17ea-46c2-a489-2ad84dec7730,79.5
a8a727e9-dd53-48cf-acb4-e18575b95949,76.0
8189981a-9722-4111-96ed-974a27988854,75.0
f7664f33-9e71-4f8c-bf61-ba1c0be6b065,75.0
30d3be43-4f6b-447d-b394-98cd925bc9d2,78.0
fdbd4348-b21a-4087-a4a5-dbd61602ed79,81.0
5e2badd8-c3cf-4493-a6fd-f17de710218f,78.0
c6a00f61-7abc-4961-bc35-ccdde5caa71e,75.0
ec22ee26-1239-46fc-9fe7-60f3cdf9081b,81.0
62fe3463-8e78-4452-a91c-c3df6c2fc8b3,77.0
4a2f9f68-2562-46fd-962e-ef3ed26e21e5,84.0
8cca521e-b854-4502-b920-150d35541299,75.5
468f6627-dd65-4043-a5fa-289c4cca708e,82.5
0f17b858-448a-499f-9268-6dd656fe578d,76.5
d41f9b3e-e045-46ac-ac7a-bb358585c5ef,77.0
2edd6747-d978-4413-9252-1602c4714c7e,77.0
35f04335-fee6-434d-a913-603f6fe332bc,75.0
b506e4e0-8c2f-4e61-9d3c-a50290b2adfd,77.5
